review_text
"Достоинства:Всё хорошо. На модель z908pRo по объёму меньше чем родные, но всё равно выкупили и переставили шестерёнки на родные моторчики, всё работает, взлетает."
"Пришли целые, но слабоватый. Лопасти плохо крутятся, дрон не поднимается."
По цене 4 моторчиков можно купить 1 квадрокоптер и не заморачиваться Первоначальный отзыв
Всë в камере работает 🙂
"Товар пришёл во время, всё работает. Благодарю."
"Упаковка нарушена , пришел один аккумулятор вместо 3-х. Забирал не лично, по этому забрали заказ. Возможно повреждение упаковки и утеря двух аккумуляторов."
очень плохо -5 плата не работы
"Спасибо, все хорошо"
Пришло всё вовремя всё работает
"Плата подошла идеально,коптер стал более послушным до этого трудно было удержать на месте."
Достоинства:Подошёл на E99 про
Работает все отлично
"Заказ пришел вовремя. Пульт управления, плата и инструкция хорошо упакованы в картонную коробку. Комплект подошёл к дронам Z98 Pro, F185 Pro. Причём пульт точно подошёл, т.е. оказался ненужным. На плате этого комплекта нет контактов для установки инфракрасных датчиков, т.е. замена неполноценная. Пульты управления дронов не всегда взаимозаменяемы и это учли продавцы. Большое спасибо им за всё это. Неплохо бы предусмотреть раздельной продажи плат и пультов. Платы выходят из строя реже, а пульты требуются чаще для «потеряшек» ( найденных дронов)."
Моторчики подошли на дрон е88.
"пришел с трещиной, в остальном - доволен"
Мой квадрокоптер заработал. Спасибо продавцу)
Моторчики отличные но одного хватила на три дня
Достоинства:Отлично. Работают.
Достоинства:Припаял завели 5 минут полетал.. И все начали жестко жужжать странный звук один уже сгорел остальные три ведут себя не адекватно . я надеялся что они будут по живучее заводских я про моторчики. Разочарованы
батарейки держат заряд 2минуты брак
"Продавец, честный, отзывчивый человек. Заказывал моторчики для дрона. Не подошли, попросил одобрить возврат, продавец одобрил возврат без каких либо проволочек.Спасибо большое, счастья удачи в ваших делах!"
"так то, камера конечно.... третий сорт не брак. Но, зато работает, что для камеры за 600 руб уже хорошо ) Скажем так, ожидания соответствую реальности. Сигнал передает, к вайфаю цепляется, между камерами переключается. спасибо."
Достоинства:Пока работают. Птичка взлетела) Комментарий:Подошли как родные на Е100
"Пришло все целое, рекомендую"
Пришли рабочие
"Пришло все как заказали но не работает, ели крутит и не хочет лететь, деньги на ветер"
"На е 88 подошли идеально, по жёсткости даже лучше тех что шли с дроном."
Спасибо за моторчики.пришли пораньше подошли отлично
Минусы товара БРАК
"Отличный контроллер, ну и пульт тоже. Работает, даже бодрее предыдущего, очень точно стоит на месте, гироскоп замечательный."
"заказ пришёл быстро, полностью укомплектован. моторчики на работоспособность не проверял но что всё будет нормально. продавца рекомендую..."
Сама плата пришла в идеале но на самом коптере штекеров нету что з надувательство
"Достоинства:Подошли к дрону Недостатки:Забрал аккумуляторы, поставил на зарядку, Поставил в дрон дрон пролетал 30 секунд и сел, Комментарий:Возможно попался брак, но я расстроен что не пролетаю на дроне, а деньги заплатил пр"
Работает
Все целые.
"Достоинства:Брал на Arktik Fox МХ3700. Подошли четко. На сколько хватит, увидим. Недостатки:Не выявил. Комментарий:Шестерни на двигателях заменили на старые. Что шли в комплекте, на нашу модель не подходят."
Не работает рекомендую не брат этот товар
Рабочие.
"Заказал моторчик для квадрокоптера, заменил всё подошло то что надо, спасибо."
Хороший товар
мне пришли без шестеренок только моторчики не советую продавца меня не волнует что вы отправляли товар и проверяли его меня волнует то что мне пришло без шестеренок требую возврат
Заклинил один мотор в тот же день после покупки Первоначальный отзыв
Быстро вышли из строя
"Моторчик хороший, правда, сильно дорогой. Он теперь летает. Ребёнок счастлив."
Моторчики на порядок меньше заявленных размеров. Первоначальный отзыв
Говно сгорели сразу
"Заказал я 3 сменных аккумулятора на 1800мах,что бы можно было подольше с ним поиграть по итогу один из аккумуляторов пришёл на 1000 мах"
Шистеренуи не подходят
"Достоинства:Подошли всё отлично 👌 заряжаются быстро, рекомендую 👍"
"Достоинства:Упакованы хорошо, вроде работают"
Всё работает обе камеры
"Достоинства:Всё отлично,поставил моторчик на квадрокоптер,все работает"
Всё подошло работает
"Достоинства:Пришло всё вовремя, всё работает отлично, спасибо продавцу."
Всё работает.
"Пришло всё как надо, камера супер, всё подошло."
"Всё отлично. Пришло хорошо упаковано, всё полностью в рабочем состоянии, товар рекомендую. Единственное что qr для скачивания приложения не работает, но это пустяк."
Недостатки:Вай фай отключает и не даёт подключиться
Работала но не долго
Рабочее доволен покупкой
Плата и пульт не поддошли. Никаких сигналов квадрокоптер не издавал.
"Купил данный моторчик,по размерам все подходит,вставил и пытался запустить.Но она не хочет взлетать по мощности слабовата,ползает по полу.Емкость аккумулятора у моего дрона 1800 мА.Видать эти моторчики для 600-900мА"
Товар пришол раньше на 3 дня все очень хорошо упакованно мне все понравилось
Хуйта
"Отличные моторчики, покупал для другого дрона, они подошли!"
"Микросхема пришла в хорошем состоянии, всё работает спасибо за товар."
Все четко.
Достоинства:Все хорошо пришло товар норм
"Всё подошло, починили квадрокоптер"
"Все хорошо ,пришло в целости и сохранности"
"Моторочки приехали хорошо запечатано, в хорошем состоянии, все работают, но к сожалению, у меня дрон все равно не взлетал, хотя все лопасти крутились, скорее всего потому что дроны разные и мощность другая, ну да ладно, моторчики хорошие, советую! Только размеры моторчиков меньше, чем указано в карточке, либо я мерить не умею😁. Теперь использую дрон, как вентилятор)"
"Нам не подошли, спадали"
"Все отлично подошло, спасибо"
Всё отлично работает
Шуточки ни работал 3 дня квадра коптер
Достоинства:Всё отлично установил всё работает
"Подошли как родные, проверил зарядку берут, всё работает. Один минус батарейка болтается в корпусе, надо будет на что-нибудь приклеить.Теперь нужно приобрести зарядку на 4 выхода и в полёт."
👍🤝
Отлично
Достоинства:Соторцики подошли. Шестерёнки хорошо отлиты. Поставил моторы соблюдая цвета и все заработало 👍
"Покупала мужу, все работает. Остался доволен."
Минусы товара ПЛОХОЕ КАЧЕСТВО
"Соответствует описанию, полностью рабочий"
Все пришло в ценности в сохранности. Спасибо за товар.
"Спасибо ! То ,что нужно. А можно ли выписать только шестерни ?"
"Достоинства:Спасибо. Все заряженной, и работает"
"Они самые,спасибо"
